id;NumSiret;RSocMo;LocalibCommune;LocaCodArdt;LocalibDept;LocaCodDept;LocalibReg;LocaCodReg;CodeINSEECommuneMo;VilleResidMo;CodePostalMo;RueMo;LibCodeNafMo;LibNatureMo;GeoCodeLocal;geeoinseemo;GeoInseeMo;TotalDepRetvalidAC;TotpayeMoMt;TotpayePrivMt;TotpayeAPMt;TotpayeDeptMt;TotpayeRegionMt;TotpayeEtatMt;TotpayeUEMt;DerPfvTotProgRegionCper;DerPfvTotProgEtatCper;DerPfvTotProgApMt;DerPfvTotProgDeptMt;DerPfvTotProgRegionMt;DerPfvTotProgEtatMt;DerPfvTotProgUEMt;DerPfvCTotEligProgMt;MntCoutglobProjet;DtPremierComite;DtLimFinRealPhy;DtLimDebutRealPhy;DtDepotDoss;IndicSoldeDossier;IndicPayeDossier;LibStatus;LibDossier;LibelleFonds;CodeDossier;LocaCodCommune;LocalibCanton;LocaCodCanton;LocalibArdt
104;18290013400012;Chambre de Commerce et d'Industrie de Quimper-Cornouaille;QUIMPER;4;FINISTERE;29;BRETAGNE;53;29232;QUIMPER;29000;145 Avenue de Keradennec;Activités des organisations et organismes extraterritoriaux;AUTRE PUBLIC;;;47.9971425162, -4.09111944455;41975.271;8453.817;0.0;4117.5;9652.5;0;0;19751.454;0.0;0.0;4117.5;9652.5;0.0;0.0;19751.454;41975.271;50940;13/10/2012;31/12/2012;01/01/2012;2012-06-29;O;O;Programmé;Entreprendre en France - Finistère;Fonds Social Européen;29891;29232;QUIMPER;98;QUIMPER
105;34815562300013;Association de Gestion & Comptabilité des Côtes d'Armor (CER France);0;0;0;22;BRETAGNE;53;22187;PLERIN;22190;Avenue du Chalutier  Sans Pitié  - BP 530*-RC-*;Activités comptables;PERSONNE MORALE DE DROIT PRIVE;;;48.5441732134, -2.77004635921;0;-3037.5;0.0;0;0;3037.5;0;0;0.0;0.0;0;0;0.0;0.0;0.0;6075.0;0;31/12/2014;31/12/2014;01/01/2014;2014-01-01;N;N;Programmé;Saint-Brieuc - 2014 - Diagnostics individuels;Plan de Lutte contre les Algues Vertes;38656;0;0;0;0
106;18290013400012;Chambre de Commerce et d'Industrie de Quimper-Cornouaille;0;4;FINISTERE;29;BRETAGNE;53;29232;QUIMPER;29000;145 Avenue de Keradennec;Activités des organisations et organismes extraterritoriaux;AUTRE PUBLIC;;;47.9971425162, -4.09111944455;51084.126;14232.033;0.0;5490;8280;0;0;23082.093;0.0;0.0;5490;8280;0.0;0.0;23082.093;51084.126;63639;04/11/2008;31/12/2011;01/01/2011;2011-05-21;O;O;Programmé;Entreprendre en France - Finistère;Fonds Social Européen;27899;0;0;0;QUIMPER
107;18290013400012;Chambre de Commerce et d'Industrie de Quimper-Cornouaille;0;0;FINISTERE;29;BRETAGNE;53;29232;QUIMPER;29000;145 Avenue de Keradennec;Activités des organisations et organismes extraterritoriaux;AUTRE PUBLIC;;;47.9971425162, -4.09111944455;44855.928;11841.966;0.0;5490;8280;0;0;19243.962;0.0;0.0;5490;8280;0.0;0.0;19243.962;44855.928;58345.2;09/11/2013;31/12/2013;01/01/2013;2013-01-07;O;O;Programmé;Entreprendre en France - Finistère;Fonds Social Européen;31127;0;0;0;0
108;23350001600040;Conseil Régional de Bretagne;PAIMPOL;4;COTES-D´ARMOR;22;BRETAGNE;53;35238;RENNES;35000;283 avenue du Général Patton - CS 21101;Administration publique générale;REGION;;;48.1119791219, -1.68186449144;41415.75;20707.88;0.0;0;0;0;0;20707.88;0.0;0.0;0;0;0.0;0.0;20707.875;41415.75;9106266.6;28/04/2011;31/01/2013;16/06/2011;2011-03-15;O;O;Programmé;Marché n° 15143- Prestation Préparatoire à l'Emploi - Lot n° PPE 26 - PAIMPOL - Groupement Solidaire PRESTATLIA 22;Fonds Social Européen;32821;22162;PAIMPOL;28;SAINT-BRIEUC
109;23350001600040;Conseil Régional de Bretagne;LOUDEAC;4;COTES-D´ARMOR;22;BRETAGNE;53;35238;RENNES;35000;283 avenue du Général Patton - CS 21101;Administration publique générale;REGION;;;48.1119791219, -1.68186449144;41448.86;20724.44;0.0;0;0;0;0;20724.43;0.0;0.0;0;0;0.0;0.0;20724.426;41448.861;9106266.6;28/04/2011;01/12/2012;16/06/2011;2011-03-15;O;O;Programmé;Marché n° 15121 - Prestation Amélioration de l'Expression Ecrite et Orale - Lot n° PAEEO 02 - Loudéac - CLPS;Fonds Social Européen;32838;22136;LOUDEAC;22;SAINT-BRIEUC
110;23350001600040;Conseil Régional de Bretagne;DINAN;1;COTES-D´ARMOR;22;BRETAGNE;53;35238;RENNES;35000;283 avenue du Général Patton - CS 21101;Administration publique générale;REGION;;;48.1119791219, -1.68186449144;108630.16;54315.08;0.0;0;0;0;0;54315.08;0.0;0.0;0;0;0.0;0.0;54315.081;108630.162;9106266.6;28/04/2011;31/01/2013;16/06/2011;2011-03-15;O;O;Programmé;Marché n° 15142 - Prestation Préparatoire à l'Emploi - Lot n° PPE 11 - DINAN - Groupement Solidaire PRESTALIA 22;Fonds Social Européen;32822;22050;DINAN;98;DINAN
111;23350001600040;Conseil Régional de Bretagne;QUIMPER;4;FINISTERE;29;BRETAGNE;53;35238;RENNES;35000;283 avenue du Général Patton - CS 21101;Administration publique générale;REGION;;;48.1119791219, -1.68186449144;47231.25;23615.63;0.0;0;0;0;0;23615.62;0.0;0.0;0;0;0.0;0.0;23615.622;47231.253;653751.9;28/04/2011;06/03/2013;06/05/2011;2011-03-24;O;O;Programmé;Marché n° 15188 - Technicien(ne) en automatisation de la production - Lot n° 13 - Quimper - Greta Bretagne Occidentale;Fonds Social Européen;32863;29232;QUIMPER;98;QUIMPER
112;23350001600040;Conseil Régional de Bretagne;LORIENT;1;MORBIHAN;56;BRETAGNE;53;35238;RENNES;35000;283 avenue du Général Patton - CS 21101;Administration publique générale;REGION;;;48.1119791219, -1.68186449144;68070.26;34035.13;0.0;0;0;0;0;34035.13;0.0;0.0;0;0;0.0;0.0;34035.129;68070.258;9106266.6;28/04/2011;01/12/2012;16/06/2011;2011-03-15;O;O;Programmé;Marché n° 15164 - Prestation Amélioration de l'Expression Ecrite et Orale - Lot n° PAEEO 08 - Lorient - IBEP;Fonds Social Européen;32853;56121;LORIENT;98;LORIENT
113;23350001600040;Conseil Régional de Bretagne;LANNION;3;COTES-D´ARMOR;22;BRETAGNE;53;35238;RENNES;35000;283 avenue du Général Patton - CS 21101;Administration publique générale;REGION;;;48.1119791219, -1.68186449144;169661.82;84830.91;0.0;0;0;0;0;84830.9;0.0;0.0;0;0;0.0;0.0;84830.904;169661.817;9106266.6;28/04/2011;31/01/2013;16/06/2011;2011-03-15;O;O;Programmé;Marché n° 15139 - Prestation Préparatoire à l'Emploi - Lot n° PPE 25 -  LANNION - EMERAUDE ID;Fonds Social Européen;32823;22113;LANNION;19;LANNION
114;23350001600040;Conseil Régional de Bretagne;GUINGAMP;2;COTES-D´ARMOR;22;BRETAGNE;53;35238;RENNES;35000;283 avenue du Général Patton - CS 21101;Administration publique générale;REGION;;;48.1119791219, -1.68186449144;38463.63;19231.82;0.0;0;0;0;0;19231.81;0.0;0.0;0;0;0.0;0.0;19231.812;38463.633;893387.7;23/02/2012;02/03/2013;06/01/2012;2011-03-11;O;O;Programmé;Marché n° 2011-15312 - Prestation Orientation Professionnelle - Lot n° POP 4 - Guingamp - CLPS;Fonds Social Européen;33630;22070;GUINGAMP;16;GUINGAMP
115;23350001600040;Conseil Régional de Bretagne;0;0;0;0;BRETAGNE;53;35238;RENNES;35000;283 avenue du Général Patton - CS 21101;Administration publique générale;REGION;;;48.1119791219, -1.68186449144;93700.31;46850.16;0.0;0;0;0;0;46850.15;0.0;0.0;0;0;0.0;0.0;46850.148;93700.305;893387.7;23/02/2012;02/03/2013;06/01/2012;2011-03-11;O;O;Programmé;Marché n° 2011-15324 - Prestation d'orientation professionnelle - Lot n° POP03 - Concarneau/Quimperlé/Douarnenez/Pont l'abbé - IBEP;Fonds Social Européen;33632;0;0;0;0
116;23350001600040;Conseil Régional de Bretagne;AURAY;1;MORBIHAN;56;BRETAGNE;53;35238;RENNES;35000;283 avenue du Général Patton - CS 21101;Administration publique générale;REGION;;;48.1119791219, -1.68186449144;140065.47;70032.74;0.0;0;0;0;0;70032.74;0.0;0.0;0;0;0.0;0.0;70032.735;140065.47;9106266.6;28/04/2011;31/01/2013;16/06/2011;2011-03-15;O;O;Programmé;Marché n° 15113 - Prestation Préparatoire à l'Emploi - Lot n° PPE 01 - Auray - AMISEP;Fonds Social Européen;32833;56007;AURAY;2;LORIENT
117;23350001600040;Conseil Régional de Bretagne;0;0;MORBIHAN;56;BRETAGNE;53;35238;RENNES;35000;283 avenue du Général Patton - CS 21101;Administration publique générale;REGION;;;48.1119791219, -1.68186449144;98980.48;49490.24;0.0;0;0;0;0;49490.24;0.0;0.0;0;0;0.0;0.0;49490.235;98980.479;9106266.6;28/04/2011;31/01/2013;16/06/2011;2011-03-15;O;O;Programmé;Marché n° 15116 - Prestation Préparatoire à l'Emploi - Lot n° PPE 07 - Gourin, Rostrenen - AREP COB;Fonds Social Européen;32832;0;0;0;0
118;23350001600040;Conseil Régional de Bretagne;LE RHEU;3;ILLE-ET-VILAINE;35;BRETAGNE;53;35238;RENNES;35000;283 avenue du Général Patton - CS 21101;Administration publique générale;REGION;47.917964054, -1.42174921295;;48.1119791219, -1.68186449144;101112.89;50556.45;0.0;0;0;0;0;50556.44;0.0;0.0;0;0;0.0;0.0;50556.438;101112.885;789095.48;05/07/2012;30/03/2014;11/06/2012;2012-03-29;O;O;Programmé;Marché n° 2012-15334 - CFPPA Théodore Monod - Producteur-trice ou Technicien-ne conseil en agriculture biologique et durable - Lot 1  - Le Rheu;Fonds Social Européen;33989;35240;MORDELLES;24;RENNES
119;23350001600040;Conseil Régional de Bretagne;LANGUEUX;4;COTES-D´ARMOR;22;BRETAGNE;53;35238;RENNES;35000;283 avenue du Général Patton - CS 21101;Administration publique générale;REGION;;;48.1119791219, -1.68186449144;40965.75;20482.88;0.0;0;0;0;0;20482.88;0.0;0.0;0;0;0.0;0.0;20482.875;40965.75;772158.6;29/11/2012;31/01/2014;24/07/2012;2012-04-30;O;O;Programmé;Marché n° 2012-90270-00 - Collaborateur(trice) du concepteur(trice) paysagiste - Lot 1 - Langueux - AREP Côtes d'Armor;Fonds Social Européen;34195;22106;LANGUEUX;49;SAINT-BRIEUC
120;23350001600040;Conseil Régional de Bretagne;0;1;ILLE-ET-VILAINE;35;BRETAGNE;53;35238;RENNES;35000;283 avenue du Général Patton - CS 21101;Administration publique générale;REGION;;;48.1119791219, -1.68186449144;157720.5;78860.25;0.0;0;0;0;0;78860.25;0.0;0.0;0;0;0.0;0.0;78860.25;157720.5;3199407.75;29/11/2012;28/04/2014;16/07/2012;2012-03-13;O;O;Programmé;Marché n° 2012-90220-00 - Plate-forme d'Orientation Professionnelle - Lot n° POP 11 - Fougères - CLPS;Fonds Social Européen;34192;0;FOUGERES;97;FOUGERES
121;23350001600040;Conseil Régional de Bretagne;0;0;0;0;BRETAGNE;53;35238;RENNES;35000;283 avenue du Général Patton - CS 21101;Administration publique générale;REGION;;;48.1119791219, -1.68186449144;35777.7;17888.85;0.0;0;0;0;0;17888.85;0.0;0.0;0;0;0.0;0.0;17888.85;35777.7;890265.6;29/11/2012;28/04/2014;16/07/2012;2012-03-13;O;O;Programmé;Marché n°2012-90233-00 Prestation Orientation Professionnelle - Français Langue Etrangère - Lot n° POP FLE 03 - Centre Bretagne-CLPS;Fonds Social Européen;34226;0;0;0;0
122;23350001600040;Conseil Régional de Bretagne;0;0;0;0;BRETAGNE;53;35238;RENNES;35000;283 avenue du Général Patton - CS 21101;Administration publique générale;REGION;;;48.1119791219, -1.68186449144;202716.36;101358.18;0.0;0;0;0;0;101358.18;0.0;0.0;0;0;0.0;0.0;101358.18;202716.36;3199407.75;29/11/2012;28/04/2014;16/07/2012;2012-03-14;O;O;Programmé;Marché n° 2012-90226-00 - Plate-forme d'Orientation Professionnelle - Lot n° POP 19 - Lannion et Paimpol - AMISEP;Fonds Social Européen;34166;0;0;0;0
123;23350001600040;Conseil Régional de Bretagne;BREST;1;FINISTERE;29;BRETAGNE;53;35238;RENNES;35000;283 avenue du Général Patton - CS 21101;Administration publique générale;REGION;;;48.1119791219, -1.68186449144;52157.09;26078.54;0.0;0;0;0;0;26078.54;0.0;0.0;0;0;0.0;0.0;26078.544;52157.088;893387.7;23/02/2012;02/03/2013;06/01/2012;2011-03-11;O;O;Programmé;Marché n° 2011-15311 - Prestation d'orientation professionnelle - Lot n° POP 01 - Brest - CLPS;Fonds Social Européen;33635;29019;BREST;99;BREST
124;23350001600040;Conseil Régional de Bretagne;RENNES;3;ILLE-ET-VILAINE;35;BRETAGNE;53;35238;RENNES;35000;283 avenue du Général Patton - CS 21101;Administration publique générale;REGION;;;48.1119791219, -1.68186449144;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;789095.48;05/07/2012;28/03/2014;08/06/2012;2012-03-29;N;O;Abandonné / Déprogrammé;Marché n° 2012-15352 Universite Rennes II - Métiers techniques territoriales - Lot 13  - Rennes;Fonds Social Européen;33999;35238;RENNES;98;RENNES
125;23350001600040;Conseil Régional de Bretagne;BRUZ;3;ILLE-ET-VILAINE;35;BRETAGNE;53;35238;RENNES;35000;283 avenue du Général Patton - CS 21101;Administration publique générale;REGION;;;48.1119791219, -1.68186449144;57695.2;28847.6;0.0;0;0;0;0;28847.6;0.0;0.0;0;0;0.0;0.0;28847.601;57695.202;789095.48;05/07/2012;28/03/2014;11/06/2012;2012-03-29;O;O;Programmé;Marché n° 2012-15337 - Qualiticien-ne - Lot 8  - Bruz - DIAFOR;Fonds Social Européen;33995;35047;BRUZ;47;RENNES
126;41228073700310;SNCF Réseau (ex Réseau Ferré de France);Plusieurs communes;0;COTES-D´ARMOR;22;BRETAGNE;53;75056;PARIS;75016;92 avenue de France;Services auxiliaires des transports terrestres;AUTRE PUBLIC;;;48.8567, 2.3508;17120626.78;4000063.91;0.0;0;0;2940480.17;2340738;7839344.7;0.0;0.0;0;0;57976.43;2925923.4;7982046.0;17730000.0;28629000;14/09/2010;30/06/2013;28/03/2008;2010-05-07;N;N;Programmé;Amélioration des liaisons ferroviaires Rennes-Brest et Rennes-Quimper : Travaux relatifs au volet ferroviaire sur la tranche fonctionnelle 2 de la ligne Rennes Brest - RFF;Fonds Européen de Développement Régional;31137;0;Plusieurs cantons;0;Plusieurs arrondissements
127;41228073700310;SNCF Réseau (ex Réseau Ferré de France);Plusieurs communes;3;FINISTERE;29;BRETAGNE;53;75056;PARIS;75016;92 avenue de France;Services auxiliaires des transports terrestres;AUTRE PUBLIC;;;48.8567, 2.3508;562730.47;17656.25;0.0;0;67137.3;60472.44;157093.2;260371.28;0.0;0.0;0;67137.3;0.0;157093.2;302252.4;671373.9;749592;13/07/2010;30/06/2013;29/04/2009;2010-02-24;N;O;Programmé;Amélioration des liaisons ferroviaires Rennes-Brest et Rennes-Quimper : Etudes de projet relatives au volet ferroviaire de la tranche fonctionnelle n°4 de la ligne Rennes-Brest - département du Finistère;Fonds Européen de Développement Régional;30681;0;Plusieurs cantons;0;MORLAIX
128;41228073700310;SNCF Réseau (ex Réseau Ferré de France);Plusieurs communes;3;FINISTERE;29;BRETAGNE;53;75056;PARIS;75016;92 avenue de France;Services auxiliaires des transports terrestres;AUTRE PUBLIC;;;48.8567, 2.3508;9685664.03;27291.86;0.0;0;1175170.5;1190565.23;2932150.5;4360485.94;1422797.81;3510928.4;0;1500525;907119.9;3510928.395;6755363.55;15005250.0;14040000;08/07/2014;31/12/2015;18/09/2008;2014-12-05;N;N;Programmé;RB RQ : Travaux de suppression des passages à niveaux de la tranche fonctionnelle n° 4 sur la liaison Rennes Brest;Fonds Européen de Développement Régional;35153;0;Plusieurs cantons;0;MORLAIX
129;41228073700310;SNCF Réseau (ex Réseau Ferré de France);Plusieurs communes;1;MORBIHAN;56;BRETAGNE;53;75056;PARIS;75016;92 avenue de France;Services auxiliaires des transports terrestres;AUTRE PUBLIC;;;48.8567, 2.3508;934741.45;128208.79;0.0;0;89347.5;84715.53;209056.53;423413.1;0.0;0.0;0;94050;142740.0;220059.495;423413.1;940500.0;990000;09/06/2009;31/12/2011;28/03/2008;2009-04-17;N;O;Programmé;Études de projet relatives au volet ferroviaire de la tranche fonctionnelle 2 sur la ligne Rennes-Quimper - Auray-Hennebont;Fonds Européen de Développement Régional;28113;0;Plusieurs cantons;0;LORIENT
130;41228073700310;SNCF Réseau (ex Réseau Ferré de France);Plusieurs communes;3;COTES-D´ARMOR;22;BRETAGNE;53;75056;PARIS;75016;92 avenue de France;Services auxiliaires des transports terrestres;AUTRE PUBLIC;;;48.8567, 2.3508;197778.7;3464.3;0.0;0;24236.1;21858.54;56709;91510.76;0.0;0.0;0;24236.1;0.0;56709.0;109112.4;242364.6;294408;13/07/2010;30/06/2013;29/04/2009;2010-05-19;N;O;Programmé;Rennes-Brest   Tranche fonctionnelle 4  Volet ferroviaire  Phase Projet  RFF - Dept 22;Fonds Européen de Développement Régional;30680;0;Plusieurs cantons;0;LANNION
131;78539319000034;SUPELEC - École Supérieure d'Électricité;Plusieurs communes;3;ILLE-ET-VILAINE;35;BRETAGNE;53;35051;CESSON-SEVIGNE;35511;Avenue de la Boulaie - BP 81127;Enseignement supérieur;PERSONNE MORALE DE DROIT PRIVE;;;48.1202268032, -1.59714447272;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0;47115.0;0.0;0.0;0.0;79965;17/12/2013;30/06/2015;01/01/2014;2013-11-10;N;O;Abandonné / Déprogrammé;PPA : Projet Pancréas Artificiel;Fonds Européen de Développement Régional;31330;0;Plusieurs cantons;0;RENNES
132;17350001800028;Secrétariat Général pour les Affaires Régionales;0;0;0;0;BRETAGNE;53;35238;RENNES;35026;3 avenue de la Préfecture;Administration publique générale;ETAT;;;48.1119791219, -1.68186449144;884874.08;531444.08;0.0;0;0;0;0;353430;0.0;0.0;0;0;126000.0;0.0;353430.0;884874.078;175500;15/03/2013;31/12/2013;01/01/2013;2013-07-02;O;O;Programmé;Assistance technique - Rémunération des personnels - 2013;Fonds Européen de Développement Régional;35120;0;0;0;0
133;17350001800028;Secrétariat Général pour les Affaires Régionales;0;0;0;0;BRETAGNE;53;35238;RENNES;35026;3 avenue de la Préfecture;Administration publique générale;ETAT;;;48.1119791219, -1.68186449144;45233.27;0;0.0;0;0;0;0;45233.27;0.0;0.0;0;0;32112.9;0.0;58500.0;58500.0;180000;11/03/2014;31/12/2014;01/01/2014;2014-02-20;N;N;Programmé;Assistance technique - Fonctionnement Mission Europe - 2007-2013;Fonds Européen de Développement Régional;36951;0;0;0;0
134;17350001800028;Secrétariat Général pour les Affaires Régionales;0;0;0;0;BRETAGNE;53;35238;RENNES;35026;3 avenue de la Préfecture;Administration publique générale;ETAT;;;48.1119791219, -1.68186449144;39945.98;0;0.0;0;0;0;0;39945.98;0.0;0.0;0;0;0.0;0.0;39945.978;39945.978;180000;09/02/2012;31/12/2012;01/01/2012;2012-07-01;O;O;Programmé;Assistance technique - Fonctionnement Mission Europe - Année 2010;Fonds Européen de Développement Régional;30502;0;0;0;0
135;17350001800028;Secrétariat Général pour les Affaires Régionales;0;0;0;0;BRETAGNE;53;35238;RENNES;35026;3 avenue de la Préfecture;Administration publique générale;ETAT;;;48.1119791219, -1.68186449144;40189.34;0;0.0;0;0;0;0;40189.34;0.0;0.0;0;0;0.0;0.0;40189.338;40189.338;41850;15/03/2013;14/07/2013;07/01/2013;2013-02-14;O;O;Programmé;Promotion site  Europe en Bretagne  - 2011;Fonds Européen de Développement Régional;32700;0;0;0;0
136;19350936100013;Université Rennes 1;RENNES;3;ILLE-ET-VILAINE;35;BRETAGNE;53;35238;RENNES;35000;2 rue du Thabor - CS 46510;Enseignement supérieur;AUTRE PUBLIC;;;48.1119791219, -1.68186449144;190423.37;32999.94;0.0;31476.99;0;45000;0;80946.44;0.0;0.0;31476.99;0;126470.92;0.0;80946.441;190423.368;9546639.52;25/04/2013;30/09/2014;01/01/2008;2013-11-03;O;O;Programmé;Imagerie Fonctionnelle - Renforcement du potentiel analytique du CMEBA;Fonds Européen de Développement Régional;35214;35238;RENNES;98;RENNES
137;19350936100013;Université Rennes 1;0;3;ILLE-ET-VILAINE;35;BRETAGNE;53;35238;RENNES;35000;2 rue du Thabor - CS 46510;Enseignement supérieur;AUTRE PUBLIC;;;48.1119791219, -1.68186449144;585398.75;44348.27;0.0;139500;0;0;225752.4;175798.08;0.0;0.0;139500;0;360000.0;225752.4;219747.6;585000.0;1183604.4;23/02/2012;31/12/2013;01/05/2011;2011-07-19;N;O;Programmé;Environnement Durable - Plateforme ICP MS - Spectro gaz;Fonds Européen de Développement Régional;33563;0;RENNES;98;RENNES
138;19350936100013;Université Rennes 1;RENNES;3;ILLE-ET-VILAINE;35;BRETAGNE;53;35238;RENNES;35000;2 rue du Thabor - CS 46510;Enseignement supérieur;AUTRE PUBLIC;;;48.1119791219, -1.68186449144;337874.69;23234.69;0.0;157320;0;51837.3;0;105482.7;0.0;0.0;157320;0;0.0;0.0;105482.7;314640.0;469800;23/02/2012;30/09/2014;01/03/2011;2011-11-22;O;O;Programmé;Pôle Entrepreneuriat Etudiant en Bretagne (P2EB);Fonds Européen de Développement Régional;33633;35238;RENNES;98;RENNES
139;19350936100013;Université Rennes 1;RENNES;3;ILLE-ET-VILAINE;35;BRETAGNE;53;35238;RENNES;35000;2 rue du Thabor - CS 46510;Enseignement supérieur;AUTRE PUBLIC;;;48.1119791219, -1.68186449144;1026945;198405;0.0;0;0;0;630540;198000;0.0;0.0;0;0;26935.2;630540.0;198000.0;1026540.0;9546639.52;27/09/2012;31/03/2014;01/01/2012;2012-06-25;O;O;Programmé;Imagerie Fonctionnelle - ONIS MET;Fonds Européen de Développement Régional;34312;35238;RENNES;98;RENNES
140;19350936100013;Université Rennes 1;RENNES;3;ILLE-ET-VILAINE;35;BRETAGNE;53;35238;RENNES;35000;2 rue du Thabor - CS 46510;Enseignement supérieur;AUTRE PUBLIC;;;48.1119791219, -1.68186449144;134538.64;0;0.0;0;0;74250;0;60288.64;0.0;0.0;0;0;354270.6;0.0;60288.642;134538.642;1183604.4;25/10/2012;31/03/2014;01/10/2010;2012-12-07;O;O;Programmé;Environnement Durable - CASPAR;Fonds Européen de Développement Régional;34342;35238;RENNES;98;RENNES
141;19350936100013;Université Rennes 1;RENNES;3;ILLE-ET-VILAINE;35;BRETAGNE;53;35238;RENNES;35000;2 rue du Thabor - CS 46510;Enseignement supérieur;AUTRE PUBLIC;;;48.1119791219, -1.68186449144;114813.92;42813.92;0.0;0;0;39168;0;32832;0.0;0.0;0;0;0.0;0.0;32832.0;109440.0;109440;01/12/2011;31/10/2014;01/01/2012;2011-12-10;O;O;Programmé;BIOMARK GBM;Fonds Européen de Développement Régional;33498;35238;RENNES;98;RENNES
142;19290346600014;Université de Bretagne Occidentale;0;0;FINISTERE;29;BRETAGNE;53;29019;BREST;29238;3 rue des Archives - CS 93837;Enseignement supérieur;AUTRE PUBLIC;;;48.4004997828, -4.5027907853;66788.8;0;0.0;0;13500;9000;15661.8;28627;0.0;0.0;0;13500;0.0;15661.8;28627.002;66788.802;69382.8;09/12/2010;31/12/2010;01/01/2010;2010-06-24;O;O;Programmé;REVAction Breiz;Fonds Social Européen;27908;0;0;0;0
143;19350936100013;Université Rennes 1;RENNES;3;ILLE-ET-VILAINE;35;BRETAGNE;53;35238;RENNES;35000;2 rue du Thabor - CS 46510;Enseignement supérieur;AUTRE PUBLIC;;;48.1119791219, -1.68186449144;0;-22500;0.0;0;0;22500;0;0;0.0;0.0;0;0;178491.76;0.0;27000.0;90000.0;90000;29/11/2012;30/11/2014;01/12/2012;2012-11-10;N;N;Programmé;CLUSTOMESOGENES;Fonds Européen de Développement Régional;34450;35238;RENNES;98;RENNES
144;19350937900015;Université Rennes 2 Haute Bretagne;SAINT-BRIEUC;4;COTES-D´ARMOR;22;BRETAGNE;53;35238;RENNES;35000;1 Place du Recteur Henri le Moal - CS 24307;Enseignement supérieur;AUTRE PUBLIC;;;48.1119791219, -1.68186449144;40666.98;1276.87;0.0;0;0;24750;0;14640.11;0.0;0.0;0;0;3497655.6;0.0;40500.0;90000.0;1080000;03/06/2010;30/09/2013;01/01/2009;2009-06-29;O;O;Programmé;Mise en place d'une infrastructure informatique et réseau au sein de l'établissement en vu de la connexion au réseau très haut débit breton  - site de St Brieuc;Fonds Européen de Développement Régional;30702;22278;SAINT-BRIEUC;99;SAINT-BRIEUC
145;19350937900015;Université Rennes 2 Haute Bretagne;SAINT-BRIEUC;4;COTES-D´ARMOR;22;BRETAGNE;53;35238;RENNES;35000;1 Place du Recteur Henri le Moal - CS 24307;Enseignement supérieur;AUTRE PUBLIC;;;48.1119791219, -1.68186449144;0;85849.33;0.0;0;0;13467.6;0;0;0.0;0.0;32464.8;0;0.0;0.0;48600.0;108000.0;1409400;07/10/2010;31/12/2013;01/01/2007;2009-07-21;N;O;Programmé;Modernisation des équipements : Mise en place d'une infrastructure de stations de travail virtuelles. site de saint brieuc (FEDER);Fonds Européen de Développement Régional;31169;22278;SAINT-BRIEUC;99;SAINT-BRIEUC
146;19350937900015;Université Rennes 2 Haute Bretagne;RENNES;3;ILLE-ET-VILAINE;35;BRETAGNE;53;35238;RENNES;35000;1 Place du Recteur Henri le Moal - CS 24307;Enseignement supérieur;AUTRE PUBLIC;;;48.1119791219, -1.68186449144;0;1136397.82;0.0;0;0;185624.55;0;0;0.0;0.0;180749.7;0;7509200.13;0.0;585630.0;1301400.0;1409400;23/02/2012;31/12/2013;01/01/2007;2009-07-21;N;N;Programmé;Modernisation des équipements - Mise en place d'une infrastructure de stations de travail virtuelles. Site de Rennes;Fonds Européen de Développement Régional;31171;35238;RENNES;98;RENNES
147;19350937900015;Université Rennes 2 Haute Bretagne;RENNES;3;ILLE-ET-VILAINE;35;BRETAGNE;53;35238;RENNES;35000;1 Place du Recteur Henri le Moal - CS 24307;Enseignement supérieur;AUTRE PUBLIC;;;48.1119791219, -1.68186449144;38332.88;8915.44;0.0;0;0;14708.32;0;14709.12;0.0;0.0;0;0;22980.6;0.0;14709.123;38332.881;38700;24/09/2009;30/06/2011;01/10/2009;2009-05-06;O;O;Programmé;TACIT - Testing Adaptatif Informatisé de la Compréhension de l'Implicite dans les Textes;Fonds Européen de Développement Régional;29768;35238;RENNES;98;RENNES
148;19350936100013;Université Rennes 1;RENNES;3;ILLE-ET-VILAINE;35;BRETAGNE;53;35238;RENNES;35000;2 rue du Thabor - CS 46510;Enseignement supérieur;AUTRE PUBLIC;;;48.1119791219, -1.68186449144;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0;0.0;0.0;45000.0;180000.0;180000;27/11/2014;31/03/2015;01/09/2014;2014-03-10;N;N;Programmé;Plateforme de caractérisation structurale;Fonds Européen de Développement Régional;38603;35238;RENNES;98;RENNES
149;23350001600040;Conseil Régional de Bretagne;Plusieurs communes;0;Plusieurs départements;0;BRETAGNE;53;35238;RENNES;35000;283 avenue du Général Patton - CS 21101;Administration publique générale;REGION;;;48.1119791219, -1.68186449144;32751.23;16375.62;0.0;0;0;0;0;16375.61;0.0;0.0;0;0;0.0;0.0;16375.608;32751.225;2068364.56;29/11/2012;28/05/2014;03/10/2012;2012-06-20;O;O;Programmé;Marché n°2012-90422-00 - Pré Formation Sectorielle - Service d'aides à la personne - Lot PréFos 47 - Loudéac, Moréac - Groupement Solidaire AREP Côtes d'Armor, Locminé Formation;Fonds Social Européen;34308;0;Plusieurs cantons;0;Plusieurs arrondissements
